chr4	751402	751626	224
chr4	751688	752091	403
chr4	752185	752859	674
chr4	753842	754190	348
chr4	754545	754590	45
chr4	754904	755027	123
chr4	755103	755163	60
chr4	755339	755438	99
chr4	756140	756449	309
chr4	756530	756656	126
chr4	756774	756813	39
chr4	757444	757672	228
chr4	758361	758535	174
chr4	759578	759614	36
chr4	763028	763176	148
chr4	763413	763787	374
chr4	765791	765917	126
chr4	765997	766697	700
chr4	767101	767455	354
chr4	767932	769645	1713
chr4	771195	772095	900
chr4	772802	773566	764
chr4	773650	773786	136
chr4	773963	774854	891
chr4	774912	777585	2673
chr4	778146	778428	282
chr4	778490	778790	300
chr4	778845	788316	9471
chr4	788387	789366	979
chr4	789429	789771	342
chr4	791178	792221	1043
chr4	793028	793085	57
chr4	794642	794743	101
chr4	794810	794937	127
chr4	795002	795305	303
chr4	795540	796720	1180
chr4	745029	745117	88
chr4	746294	746655	361
chr4	747287	747309	22
chr4	748086	748249	163
chr4	748729	748871	142
chr4	749307	749440	133
chr4	749627	749828	201
chr4	749899	750201	302
chr4	751402	751626	224
chr4	751688	752091	403
chr4	752185	752859	674
chr4	753842	754190	348
chr4	754545	754590	45
chr4	754904	755027	123
chr4	755103	755163	60
chr4	755339	755438	99
chr4	756140	756449	309
chr4	756530	756656	126
chr4	756774	756813	39
chr4	756964	757141	177
chr4	757444	757672	228
chr4	758361	758535	174
chr4	759578	759614	36
chr4	760574	760607	33
chr4	763028	763176	148
chr4	763413	763787	374
chr4	765791	765917	126
chr4	765997	766697	700
chr4	767101	767455	354
chr4	767932	769645	1713
chr4	771195	772095	900
chr4	772802	773566	764
chr4	773650	773786	136
chr4	773963	774854	891
chr4	774912	777585	2673
chr4	778146	778428	282
chr4	778490	778790	300
chr4	778845	788316	9471
chr4	788387	789366	979
chr4	789429	789771	342
chr4	791178	792221	1043
chr4	793028	793085	57
chr4	794642	794743	101
chr4	794810	794937	127
chr4	795002	795305	303
chr4	795540	796720	1180
chr4	745029	745117	88
chr4	746294	746655	361
chr4	747287	747309	22
chr4	748086	748249	163
chr4	748729	748871	142
chr4	749235	749440	205
chr4	749627	749828	201
chr4	749899	750201	302
chr4	751402	751626	224
chr4	751688	752091	403
chr4	752185	752859	674
chr4	753842	754190	348
chr4	754545	754590	45
chr4	754904	755027	123
chr4	755103	755163	60
chr4	755339	755438	99
chr4	756140	756449	309
chr4	756530	756656	126
chr4	756774	756813	39
chr4	756964	757141	177
chr4	757444	757672	228
chr4	758361	758535	174
chr4	759578	759614	36
chr4	763028	763176	148
chr4	763413	763787	374
chr4	765791	765917	126
chr4	765997	766697	700
chr4	767101	767455	354
chr4	767932	769645	1713
chr4	771195	772095	900
chr4	772802	773566	764
chr4	773650	773786	136
chr4	773963	774854	891
chr4	774912	777585	2673
chr4	778146	778428	282
chr4	778490	778790	300
chr4	778845	788316	9471
chr4	788387	789366	979
chr4	789429	789771	342
chr4	791178	792221	1043
chr4	793028	793085	57
chr4	794642	794743	101
chr4	794810	794937	127
chr4	795002	795305	303
chr4	795540	796720	1180
chr4	745057	745117	60
chr4	746294	746655	361
chr4	747287	747309	22
chr4	747557	747588	31
chr4	748086	748249	163
chr4	748729	748871	142
chr4	749307	749440	133
chr4	749627	749828	201
chr4	749899	750201	302
chr4	751402	751626	224
chr4	751688	752091	403
chr4	752185	752859	674
chr4	753842	754190	348
chr4	754545	754590	45
chr4	754904	755027	123
chr4	755103	755163	60
chr4	755339	755438	99
chr4	756140	756449	309
chr4	756530	756656	126
chr4	756774	756813	39
chr4	756964	757141	177
chr4	757444	757672	228
chr4	758361	758535	174
chr4	759578	759614	36
chr4	763028	763176	148
chr4	763413	763787	374
chr4	765791	765917	126
chr4	765997	766697	700
chr4	767101	767455	354
chr4	767932	769645	1713
chr4	771195	772095	900
chr4	772802	773566	764
chr4	773650	773786	136
chr4	773963	774854	891
chr4	774912	777585	2673
chr4	778146	778428	282
chr4	778490	778790	300
chr4	778845	788316	9471
chr4	788387	789366	979
chr4	789429	789771	342
chr4	791178	792221	1043
chr4	793028	793085	57
chr4	794642	794743	101
chr4	794810	794937	127
chr4	795002	795305	303
chr4	795540	796720	1180
chr4	891550	892280	730
chr4	892345	892472	127
chr4	892537	892700	163
chr4	892752	892851	99
chr4	893839	894197	358
chr4	894260	894552	292
chr4	894619	894786	167
chr4	894871	895093	222
chr4	895828	896110	282
chr4	896168	896336	168
chr4	896739	896865	126
chr4	896921	897080	159
chr4	897142	897415	273
chr4	897495	897820	325
chr4	899476	899618	142
chr4	902468	902575	107
chr4	903586	903707	121
chr4	903768	903988	220
chr4	904192	904267	75
chr4	906385	906517	132
chr4	919018	923908	4890
chr4	923962	924097	135
chr4	924986	925419	433
chr4	891552	892280	728
chr4	892345	892472	127
chr4	892537	892700	163
chr4	892752	892851	99
chr4	893839	894197	358
chr4	894260	894552	292
chr4	894619	894786	167
chr4	894871	895093	222
chr4	895828	896110	282
chr4	896168	896336	168
chr4	896739	896865	126
chr4	896921	897080	159
chr4	897142	897415	273
chr4	897495	897820	325
chr4	899476	899618	142
chr4	903242	903349	107
chr4	903586	903707	121
chr4	903768	903988	220
chr4	904192	904267	75
chr4	906079	906088	9
chr4	906385	906517	132
chr4	919018	923908	4890
chr4	923962	924097	135
chr4	924986	925419	433
chr4	1168091	1168244	153
chr4	1169614	1169839	225
chr4	1185507	1186113	606
chr4	1186175	1186993	818
chr4	1187291	1189865	2574
chr4	24052	24477	425
chr4	24978	25153	175
chr4	25217	25450	233
chr4	25500	25621	121
chr4	53433	53751	318
chr4	53816	53999	183
chr4	56499	57083	584
chr4	57141	61911	4770
chr4	63539	64403	864
chr4	68333	71088	2755
chr4	71141	71306	165
chr4	71370	71883	513
chr4	71939	72580	641
chr4	72642	73010	368
chr4	76456	77667	1211
chr4	86744	87364	620
chr4	87465	87647	182
chr4	87717	87863	146
chr4	86744	87364	620
chr4	87465	87863	398
chr4	86744	87364	620
chr4	87465	87617	152
chr4	87673	87863	190
chr4	89955	90020	65
chr4	90099	90225	126
chr4	92946	92961	15
chr4	93029	93220	191
chr4	93442	93488	46
chr4	95693	95791	98
chr4	103263	103372	109
chr4	106337	106425	88
chr4	106478	106559	81
chr4	107642	107792	150
chr4	115048	115241	193
chr4	115462	115628	166
chr4	120031	120101	70
chr4	128028	129430	1402
chr4	89955	90020	65
chr4	90099	90225	126
chr4	92946	93220	274
chr4	93442	93488	46
chr4	95693	95791	98
chr4	103263	103372	109
chr4	106337	106425	88
chr4	106478	106559	81
chr4	107642	107792	150
chr4	115048	115241	193
chr4	115462	115628	166
chr4	120031	120101	70
chr4	128028	129430	1402
chr4	89955	90020	65
chr4	92946	93220	274
chr4	93442	93488	46
chr4	95693	95791	98
chr4	103263	103372	109
chr4	106337	106425	88
chr4	106478	106559	81
chr4	107642	107792	150
chr4	115048	115241	193
chr4	115462	115628	166
chr4	120031	120101	70
chr4	128028	129430	1402
chr4	90007	90386	379
chr4	92946	92961	15
chr4	93029	93220	191
chr4	93442	93488	46
chr4	95693	95791	98
chr4	103263	103372	109
chr4	106337	106425	88
chr4	106478	106559	81
chr4	107642	107792	150
chr4	115048	115241	193
chr4	118447	118601	154
chr4	120031	122046	2015
chr4	90007	90386	379
chr4	92946	92961	15
chr4	93029	93220	191
chr4	93442	93488	46
chr4	95693	95791	98
chr4	103263	103372	109
chr4	106337	106425	88
chr4	106478	106559	81
chr4	107642	107792	150
chr4	115048	115241	193
chr4	118447	118601	154
chr4	120031	120101	70
chr4	128028	129430	1402
chr4	90007	90386	379
chr4	92946	92961	15
chr4	93029	93220	191
chr4	93442	93488	46
chr4	95693	95791	98
chr4	103263	103372	109
chr4	106337	106425	88
chr4	106478	106559	81
chr4	107642	107792	150
chr4	115048	115241	193
chr4	115462	115628	166
chr4	120031	120101	70
chr4	128028	129430	1402
chr4	90010	90607	597
chr4	92946	93220	274
chr4	93442	93488	46
chr4	95693	95791	98
chr4	103263	103372	109
chr4	106337	106425	88
chr4	106478	106559	81
chr4	107642	107792	150
chr4	115048	115241	193
chr4	115462	115628	166
chr4	120031	120101	70
chr4	128028	129430	1402
chr4	90353	90475	122
chr4	92946	93220	274
chr4	93442	93488	46
chr4	95693	95791	98
chr4	103263	103372	109
chr4	106337	106425	88
chr4	106478	106559	81
chr4	107642	107792	150
chr4	115048	115241	193
chr4	115462	115628	166
chr4	120031	120101	70
chr4	128028	129430	1402
chr4	91031	91193	162
chr4	92946	93220	274
chr4	93442	93488	46
chr4	95693	95791	98
chr4	103263	103372	109
chr4	106337	106425	88
chr4	106478	106559	81
chr4	107642	107792	150
chr4	115048	115241	193
chr4	115462	115628	166
chr4	120031	120101	70
chr4	128028	129430	1402
chr4	111839	113899	2060
chr4	115048	115241	193
chr4	115462	115628	166
chr4	120031	120101	70
chr4	128028	129430	1402
chr4	137014	137254	240
chr4	137311	139127	1816
chr4	139180	139405	225
chr4	139463	139557	94
chr4	140513	140838	325
chr4	141483	142425	942
chr4	142478	142582	104
chr4	142934	144048	1114
chr4	144410	144518	108
chr4	149947	150338	391
chr4	137014	137254	240
chr4	137311	139127	1816
chr4	139180	139405	225
chr4	139463	139557	94
chr4	140513	140838	325
chr4	141483	142425	942
chr4	142478	142582	104
chr4	142934	144048	1114
chr4	144410	144518	108
chr4	149947	150068	121
chr4	150353	150378	25
chr4	137014	137254	240
chr4	137311	139127	1816
chr4	139180	139405	225
chr4	139463	139557	94
chr4	140513	140838	325
chr4	141483	142425	942
chr4	142478	142582	104
chr4	142934	144048	1114
chr4	144410	144518	108
chr4	149947	150068	121
chr4	150295	150333	38
chr4	137014	137254	240
chr4	137311	139127	1816
chr4	139180	139405	225
chr4	139463	139557	94
chr4	140513	140838	325
chr4	141483	142425	942
chr4	142478	142582	104
chr4	142934	144048	1114
chr4	144410	144518	108
chr4	149947	150068	121
chr4	150180	150345	165
chr4	152849	152913	64
chr4	153811	153857	46
chr4	154213	155590	1377
chr4	157504	157793	289
chr4	157848	157958	110
chr4	158016	158378	362
chr4	158432	158936	504
chr4	158999	159200	201
chr4	160447	160716	269
chr4	152849	152913	64
chr4	153811	153857	46
chr4	154213	154339	126
chr4	155296	155590	294
chr4	157504	157793	289
chr4	157848	157958	110
chr4	158016	158378	362
chr4	158432	158936	504
chr4	158999	159200	201
chr4	160895	162753	1858
chr4	162825	163754	929
chr4	152849	152913	64
chr4	153811	153861	50
chr4	154213	155590	1377
chr4	157504	157793	289
chr4	157848	157958	110
chr4	158016	158378	362
chr4	158432	158936	504
chr4	158999	159200	201
chr4	160895	162753	1858
chr4	162825	163754	929
chr4	152849	152913	64
chr4	153811	153857	46
chr4	154213	154339	126
chr4	154420	154550	130
chr4	155450	155590	140
chr4	157504	157793	289
chr4	157848	157958	110
chr4	158016	158378	362
chr4	158432	158936	504
chr4	158999	159200	201
chr4	160447	160709	262
chr4	152849	152913	64
chr4	153811	153857	46
chr4	154213	154339	126
chr4	155296	155590	294
chr4	157504	157793	289
chr4	157848	157958	110
chr4	158016	158378	362
chr4	158432	158936	504
chr4	158999	159200	201
chr4	160447	160709	262
chr4	156897	156997	100
chr4	157316	157403	87
chr4	157504	157793	289
chr4	157848	157958	110
chr4	158016	158378	362
chr4	158432	158936	504
chr4	158999	159200	201
chr4	160895	162753	1858
chr4	162825	163754	929
chr4	156908	157403	495
chr4	157504	157793	289
chr4	157848	157958	110
chr4	158016	158378	362
chr4	158432	158936	504
chr4	158999	159200	201
chr4	160895	162753	1858
chr4	162825	163754	929
chr4	156908	157403	495
chr4	157504	157793	289
chr4	157848	157958	110
chr4	158016	158378	362
chr4	158432	158936	504
chr4	158999	159200	201
chr4	160447	160709	262
chr4	171392	171462	70
chr4	172367	172756	389
chr4	172820	173004	184
chr4	173064	173547	483
chr4	173609	174175	566
chr4	175334	175591	257
chr4	175652	175773	121
chr4	176390	176678	288
chr4	179843	180338	495
chr4	180392	180901	509
chr4	181474	185021	3547
chr4	185087	185282	195
chr4	185340	185745	405
chr4	186558	186676	118
chr4	187785	194362	6577
chr4	194736	194790	54
chr4	195410	195594	184
chr4	196518	196605	87
chr4	198057	198618	561
chr4	199403	199506	103
chr4	199562	199660	98
chr4	199717	199837	120
chr4	199889	199980	91
chr4	204841	205240	399
chr4	205295	205421	126
chr4	206452	206542	90
chr4	206603	207466	863
chr4	208622	208795	173
chr4	208855	208995	140
chr4	209050	209149	99
chr4	209203	209874	671
chr4	210623	210687	64
chr4	214170	214415	245
chr4	204841	205240	399
chr4	205295	205421	126
chr4	206452	206542	90
chr4	206603	207466	863
chr4	208622	208795	173
chr4	208855	208995	140
chr4	209050	209149	99
chr4	209203	209368	165
chr4	213969	214079	110
chr4	204841	205240	399
chr4	205295	205421	126
chr4	206452	206542	90
chr4	206603	207466	863
chr4	208622	208795	173
chr4	208855	208995	140
chr4	209050	209149	99
chr4	209203	209874	671
chr4	213966	214115	149
chr4	204841	205240	399
chr4	205295	205421	126
chr4	206452	206542	90
chr4	206603	207466	863
chr4	208622	208795	173
chr4	208855	208995	140
chr4	209050	209149	99
chr4	209203	209874	671
chr4	214298	214448	150
chr4	204841	205240	399
chr4	205295	205421	126
chr4	206452	206542	90
chr4	206603	207466	863
chr4	208622	208795	173
chr4	208855	208995	140
chr4	209050	209149	99
chr4	209203	209874	671
chr4	210623	210687	64
chr4	213969	214091	122
chr4	204841	205240	399
chr4	205295	205421	126
chr4	206452	206542	90
chr4	206603	207466	863
chr4	208622	208795	173
chr4	208855	208995	140
chr4	209050	209149	99
chr4	209203	209874	671
chr4	213991	214095	104
chr4	204841	205240	399
chr4	205295	205421	126
chr4	206452	206542	90
chr4	206603	207466	863
chr4	208622	208795	173
chr4	208855	208995	140
chr4	209050	209149	99
chr4	209203	209874	671
chr4	210623	210687	64
chr4	211934	212012	78
chr4	214298	214430	132
chr4	218503	222009	3506
chr4	222066	222284	218
chr4	224605	225200	595
chr4	225265	225418	153
chr4	226366	226552	186
chr4	230881	230988	107
chr4	231063	231112	49
chr4	231183	231306	123
chr4	232215	232420	205
chr4	232479	232608	129
chr4	233253	233355	102
chr4	233416	233794	378
chr4	230920	231112	192
chr4	231183	231306	123
chr4	232215	232420	205
chr4	232479	232608	129
chr4	233253	233355	102
chr4	233416	233794	378
chr4	230967	231112	145
chr4	231183	231301	118
chr4	232264	232420	156
chr4	232479	232608	129
chr4	233253	233355	102
chr4	233416	233794	378
chr4	235634	235893	259
chr4	235955	236186	231
chr4	238031	238120	89
chr4	238873	239006	133
chr4	239071	239516	445
chr4	240516	240654	138
chr4	240769	241063	294
chr4	243166	243224	58
chr4	243279	243362	83
chr4	243416	243638	222
chr4	244182	244512	330
chr4	244570	245065	495
chr4	246387	246580	193
chr4	248549	248866	317
chr4	249530	250197	667
chr4	250536	251058	522
chr4	252055	252253	198
chr4	252560	252603	43
chr4	254890	254971	81
chr4	257020	257101	81
chr4	257894	258185	291
chr4	260939	261024	85
chr4	261270	261950	680
chr4	270224	270361	137
chr4	270415	270603	188
chr4	270659	270762	103
chr4	271940	272151	211
chr4	272680	272796	116
chr4	273288	273337	49
chr4	273449	273754	305
chr4	270224	270361	137
chr4	270415	270603	188
chr4	270659	270762	103
chr4	271940	272151	211
chr4	272680	272796	116
chr4	273449	273754	305
chr4	270655	270762	107
chr4	270815	270869	54
chr4	271940	272151	211
chr4	272680	272796	116
chr4	280064	280205	141
chr4	276142	278030	1888
chr4	278937	279092	155
chr4	279153	279298	145
chr4	279903	279996	93
chr4	280072	280230	158
chr4	281855	282137	282
chr4	282199	282350	151
chr4	282402	282688	286
chr4	283008	283293	285
chr4	276142	278030	1888
chr4	278937	279092	155
chr4	279153	279298	145
chr4	279903	279996	93
chr4	280072	280230	158
chr4	281855	282137	282
chr4	282199	282350	151
chr4	282402	283145	743
chr4	288939	291125	2186
chr4	291185	291381	196
chr4	291694	292473	779
chr4	292540	292798	258
chr4	292851	293034	183
chr4	293740	294338	598
chr4	294386	294542	156
chr4	296205	296345	140
chr4	296916	296993	77
chr4	299302	300865	1563
chr4	300950	301163	213
chr4	302349	302518	169
chr4	302573	302654	81
chr4	303061	303364	303
chr4	322867	322949	82
chr4	323011	323152	141
chr4	325641	325804	163
chr4	326321	326440	119
chr4	299302	300865	1563
chr4	300950	301163	213
chr4	302349	302518	169
chr4	302573	302654	81
chr4	303061	303364	303
chr4	322867	322949	82
chr4	323011	323152	141
chr4	325641	325804	163
chr4	327065	327107	42
chr4	299302	300865	1563
chr4	300950	301057	107
chr4	301122	301163	41
chr4	302349	302518	169
chr4	302573	302654	81
chr4	303061	303364	303
chr4	322867	322949	82
chr4	323011	323152	141
chr4	325641	325804	163
chr4	327065	327107	42
chr4	299302	300865	1563
chr4	300950	301057	107
chr4	301122	301163	41
chr4	302349	302518	169
chr4	302573	302654	81
chr4	303061	303364	303
chr4	322867	322949	82
chr4	323011	323152	141
chr4	325641	325804	163
chr4	326685	326787	102
chr4	299302	300865	1563
chr4	300950	301163	213
chr4	302349	302518	169
chr4	302573	302654	81
chr4	303061	303364	303
chr4	322867	322949	82
chr4	323011	323152	141
chr4	325986	326422	436
chr4	299302	300865	1563
chr4	300950	301163	213
chr4	302349	302518	169
chr4	302573	302654	81
chr4	303061	303364	303
chr4	322867	322949	82
chr4	323011	323152	141
chr4	325641	325804	163
chr4	326306	326440	134
chr4	328722	328915	193
chr4	329038	329705	667
chr4	330164	330259	95
chr4	330319	330643	324
chr4	330704	330934	230
chr4	328732	328915	183
chr4	329056	329705	649
chr4	330164	330259	95
chr4	330319	330643	324
chr4	330704	330930	226
chr4	331557	333924	2367
chr4	333982	334268	286
chr4	334373	334501	128
chr4	331557	333924	2367
chr4	333982	334268	286
chr4	334373	334534	161
chr4	331557	333924	2367
chr4	333982	334268	286
chr4	334324	334528	204
chr4	335571	335805	234
chr4	337018	337135	117
chr4	340074	342013	1939
chr4	349441	350054	613
chr4	350896	350965	69
chr4	363547	363686	139
chr4	369620	369772	152
chr4	369838	370050	212
chr4	370106	370305	199
chr4	370355	370669	314
chr4	371228	371316	88
chr4	371390	371835	445
chr4	372211	372453	242
chr4	372509	372752	243
chr4	372806	373216	410
chr4	374976	375187	211
chr4	375305	375592	287
chr4	375656	375851	195
chr4	375935	376107	172
chr4	379175	379282	107
chr4	349441	350054	613
chr4	350896	350965	69
chr4	363547	363686	139
chr4	369620	369772	152
chr4	369838	370050	212
chr4	370106	370305	199
chr4	370355	370669	314
chr4	371228	371316	88
chr4	371390	371835	445
chr4	372211	372453	242
chr4	372509	372752	243
chr4	372806	373216	410
chr4	374976	375187	211
chr4	375305	375592	287
chr4	375656	375851	195
chr4	375935	376107	172
chr4	379257	379298	41
chr4	349441	350054	613
chr4	350896	350965	69
chr4	352023	352628	605
chr4	363547	363686	139
chr4	369620	369772	152
chr4	369838	370050	212
chr4	370106	370305	199
chr4	370355	370669	314
chr4	371228	371316	88
chr4	371390	371835	445
chr4	372211	372453	242
chr4	372509	372752	243
chr4	372806	373216	410
chr4	374976	375187	211
chr4	375305	375592	287
chr4	375656	375851	195
chr4	375935	376107	172
chr4	379175	379282	107
chr4	349441	350054	613
chr4	363547	363686	139
chr4	369620	369772	152
chr4	369838	370050	212
chr4	370106	370305	199
chr4	370355	370669	314
chr4	371228	371316	88
chr4	371390	371835	445
chr4	372211	372453	242
chr4	372509	372752	243
chr4	372806	373216	410
chr4	374976	375187	211
chr4	375305	375592	287
chr4	375656	375851	195
chr4	375935	376107	172
chr4	379175	379282	107
chr4	351446	352628	1182
chr4	363547	363686	139
chr4	369620	369772	152
chr4	369838	370050	212
chr4	370106	370305	199
chr4	370355	370669	314
chr4	371228	371316	88
chr4	371390	371835	445
chr4	372211	372453	242
chr4	372509	372752	243
chr4	372806	373216	410
chr4	374976	375187	211
chr4	375305	375592	287
chr4	375656	375851	195
chr4	375935	376107	172
chr4	379175	379282	107
chr4	355295	355699	404
chr4	363547	363686	139
chr4	369620	369772	152
chr4	369838	370050	212
chr4	370106	370305	199
chr4	370355	370669	314
chr4	371228	371316	88
chr4	371390	371835	445
chr4	372211	372453	242
chr4	372509	372752	243
chr4	372806	373216	410
chr4	374976	375187	211
chr4	375305	375592	287
chr4	375656	375851	195
chr4	375935	376107	172
chr4	379175	379282	107
chr4	396259	397257	998
chr4	397719	398295	576
chr4	398383	398451	68
chr4	398510	398828	318
chr4	399021	399187	166
chr4	399341	399526	185
chr4	402748	403034	286
chr4	407532	407610	78
chr4	411050	412170	1120
chr4	413888	414016	128
chr4	396259	397257	998
chr4	397719	398295	576
chr4	398383	398451	68
chr4	398510	398828	318
chr4	399021	399157	136
chr4	399341	399526	185
chr4	402748	403034	286
chr4	407532	407610	78
chr4	411050	412170	1120
chr4	413888	414016	128
chr4	457576	459544	1968
chr4	459600	459791	191
chr4	460073	462077	2004
chr4	462805	463015	210
chr4	463489	463780	291
chr4	463838	464533	695
chr4	466119	466274	155
chr4	467726	467861	135
chr4	470867	470942	75
chr4	470996	471135	139
chr4	471815	472080	265
chr4	473243	473370	127
chr4	473428	473516	88
chr4	473597	474566	969
chr4	466145	466591	446
chr4	467726	467861	135
chr4	470549	470594	45
chr4	470867	470942	75
chr4	470996	471135	139
chr4	471815	472080	265
chr4	473243	473370	127
chr4	473428	473516	88
chr4	473597	474566	969
chr4	466206	467661	1455
chr4	467726	467861	135
chr4	470549	470594	45
chr4	470867	470942	75
chr4	470996	471135	139
chr4	471815	472080	265
chr4	473243	473370	127
chr4	473428	473516	88
chr4	473597	474566	969
chr4	466748	466797	49
chr4	467301	467377	76
chr4	467446	467661	215
chr4	467726	467861	135
chr4	470549	470594	45
chr4	470867	470942	75
chr4	470996	471135	139
chr4	471815	472080	265
chr4	473243	473370	127
chr4	473428	473516	88
chr4	473597	474566	969
chr4	466793	467272	479
chr4	467446	467661	215
chr4	467726	467861	135
chr4	470549	470594	45
chr4	470867	470942	75
chr4	470996	471135	139
chr4	471815	472080	265
chr4	473243	473370	127
chr4	473428	473516	88
chr4	473597	474566	969
chr4	466793	466857	64
chr4	467256	467377	121
chr4	467446	467661	215
chr4	467726	467861	135
chr4	470549	470594	45
chr4	470867	470942	75
chr4	470996	471135	139
chr4	471815	472080	265
chr4	473243	473370	127
chr4	473428	473516	88
chr4	473597	474566	969
chr4	466951	467112	161
chr4	467256	467377	121
chr4	467446	467661	215
chr4	467726	467861	135
chr4	470549	470594	45
chr4	470867	470942	75
chr4	470996	471135	139
chr4	471815	472080	265
chr4	473243	473370	127
chr4	473428	473516	88
chr4	473597	474566	969
chr4	480507	480767	260
chr4	480828	481282	454
chr4	481339	481673	334
chr4	482130	482954	824
chr4	483013	483127	114
chr4	483680	485366	1686
chr4	485422	485941	519
chr4	487126	487450	324
chr4	491911	493146	1235
chr4	493203	493303	100
chr4	493772	494345	573
chr4	495078	495394	316
chr4	495585	495730	145
chr4	497588	497728	140
chr4	497917	498709	792
chr4	499163	499364	201
chr4	499425	499494	69
chr4	500660	500864	204
chr4	500927	501317	390
chr4	501401	501767	366
chr4	501834	502330	496
chr4	502436	502562	126
chr4	491911	493146	1235
chr4	493203	493303	100
chr4	493772	494345	573
chr4	495078	495730	652
chr4	497588	497728	140
chr4	497917	498709	792
chr4	499163	499364	201
chr4	499425	499494	69
chr4	500660	500864	204
chr4	500927	501317	390
chr4	501401	501767	366
chr4	501834	502330	496
chr4	504126	504406	280
chr4	493520	494345	825
chr4	495078	495394	316
chr4	495585	495730	145
chr4	497588	497728	140
chr4	497917	498709	792
chr4	499163	499364	201
chr4	499425	499494	69
chr4	500660	500864	204
chr4	500927	501317	390
chr4	501401	501767	366
chr4	501834	502330	496
chr4	502436	502562	126
chr4	524476	524764	288
chr4	536207	536257	50
chr4	542098	543730	1632
chr4	544956	545138	182
chr4	545529	547146	1617
chr4	550318	551719	1401
chr4	551781	552005	224
chr4	552061	552409	348
chr4	553408	553552	144
chr4	553608	556506	2898
chr4	557800	558386	586
chr4	559163	559230	67
chr4	559284	560418	1134
chr4	565888	568769	2881
chr4	569884	570247	363
chr4	570339	570499	160
chr4	571379	572006	627
chr4	572616	574367	1751
chr4	578068	578440	372
chr4	578607	578794	187
chr4	580723	580926	203
chr4	580974	581037	63
chr4	581096	581209	113
chr4	581343	581446	103
chr4	584986	585105	119
chr4	585166	585288	122
chr4	586035	586141	106
chr4	586226	586562	336
chr4	578607	578794	187
chr4	580720	580926	206
chr4	580974	581037	63
chr4	581096	581209	113
chr4	581343	581446	103
chr4	584986	585105	119
chr4	585166	585288	122
chr4	586032	586141	109
chr4	586226	586562	336
chr4	578782	578926	144
chr4	580723	580926	203
chr4	580974	581037	63
chr4	581096	581209	113
chr4	581343	581446	103
chr4	584986	585105	119
chr4	585166	585288	122
chr4	586035	586141	106
chr4	586226	586562	336
chr4	578848	578926	78
chr4	580720	580926	206
chr4	580997	581037	40
chr4	581096	581209	113
chr4	581343	581446	103
chr4	584986	585105	119
chr4	585166	585288	122
chr4	586032	586141	109
chr4	586226	586562	336
chr4	588913	589682	769
chr4	589739	589927	188
chr4	590600	590802	202
chr4	590859	590969	110
chr4	591034	591159	125
chr4	591229	591420	191
chr4	592382	592409	27
chr4	594238	595054	816
chr4	595960	596271	311
